label,text
2,"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier ."
1,Production at the plant will be based on Neste Oil 's proprietary technology that can use a flexible input of any vegetable oil or animal fat .
0,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago ."
1,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station ."
1,"Neste Oil said that while results from its biomass to 3 liquids demonstration plant , commissioned in June 2009 , have been promising , no decision on a commercial plant has been taken ."
2,"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 ."
2,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .
1,"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % ."
2,Finnish fibers and plastic products maker Suominen Corporation said its net loss from continuing operations narrowed to 1.8 mln euro ( $ 2.3 mln ) in 2006 from 3.7 mln euro ( $ 4.8 mln ) in 2005 .
2,"According to Sepp+Ænen , the new technology UMTS900 solution network building costs are by one-third lower than that of the building of 3.5 G networks , operating at 2,100 MHz frequency ."
1,Finnish plastic pipe maker Uponor is selling its Irish and UK infrastructure businesses to private equity company 3i .
1,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg ."
1,"The most important export markets are Norway , Germany , Russia and France ."
1,Finnish plumbing and heating systems supplier Uponor announced a company-wide cost reduction program in August 2008 .
1,The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa .
1,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 ."
0,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri"
2,ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .
1,Technopolis 's technological centers supply their clients with modern high-class premises .
0,"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea"
1,The personnel s expertise and high level of technology play a major role in Exel Composites operations .
1,The value of the order is about EUR 30mn .
1,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .
0,"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 ."
2,"The apartment block will be well-located , in easy reach of the city center and close to both a school and kindergarten ."
1,`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .
2,Sales increased due to growing market rates and increased operations .
1,Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .
2,"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers ."
1,Approval by shareholders of Cencorp in accordance with Finnish law .
2,"Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+maco Borba mill in the Brazilian state of Paran+è ."
1,The bridge is part of the highway 14 development project .
1,Each year the dividend is deducted from the subscription price .
2,Nordea sees a return to positive growth for the Baltic countries in 2011 .
1,"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass , in safety glass machines and Albat + Wirsam in software solutions ."
1,Construction is expected to be completed in the summer of 2011 .
2,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .
1,The employee negotiations are to address measures needed to adjust the operations to the present production situation .
1,The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 % of the Danish population in 2011 .
1,"A state program has been worked out , legal provisions have been developed , and rules and normative documents have been specified for the functioning of a technological park ."
1,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger ."
1,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 ."
1,"`` Tom Doring has a long and successful career in the drives business , and he knows the American market ."
1,An appeal concerning the project has been lodged at the Czech Ministry of the Environment .
1,Proline Plus is a mechanical liquid handling device with a robust design suitable for all types of applications .
1,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .
1,The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .
2,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years ."
2,"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years ."
1,"The mill will have capacity to produce 500,000 tonnes of pulp per year ."
1,"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services ."
2,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market ."
2,Finnish business software group AffectoGenimap Oyj said it had signed an agreement to acquire all the shares in Swedish sector company Intellibis Ab for 12 mln euro ( $ 15.8 mln ) on a debt-free basis .
2,: Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB `` AFFECTO LIETUVA '' for financial systems software package .
1,Another firm Air Liquide was exempted because it left the market in 1998 .
2,"Finnish financial software developer Basware Oyj said today it will provide its invoice automation ( IA ) solution to an unnamed major retail company in the USA in a deal , worth more than EUR300 ,000 ."
1,The acquisition is expected to take place by the end of August 2007 .
1,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 ."
1,"Fortum is looking to invest in several new production units , including a new waste-fired unit at its Brista combined heat and power ( CHP ) plant and a biofuels-based production unit at Vartan CHP plant ."
1,"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles ."
1,"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people ."
2,"The 250 sq m 2,691 sq ft store in Copenhagen 's premier shopping district was inaugurated today , further strengthening the company 's presence in Nordic capitals ."
